time,,values
11:18:47,40727.22,-27
11:18:47,40727.23,-40
11:18:47,40727.24,-49
11:18:47,40727.25,-71
11:18:47,40727.26,-88
11:18:47,40727.27,-47
11:18:47,40727.28,220
11:18:47,40727.29,499
11:18:47,40727.30,830
11:18:47,40727.31,959
11:18:47,40727.32,964
11:18:47,40727.33,700
11:18:47,40727.34,286
11:18:47,40727.35,-123
11:18:47,40727.36,-333
11:18:47,40727.37,-390
11:18:47,40727.38,-330
11:18:47,40727.39,-293
11:18:47,40727.40,-246
11:18:47,40727.41,-204
11:18:47,40727.42,-191
11:18:47,40727.43,-177
11:18:47,40727.44,-167
11:18:47,40727.45,-137
11:18:47,40727.46,-112
11:18:47,40727.47,-97
11:18:47,40727.48,-80
11:18:47,40727.49,-63
11:18:47,40727.50,-24
11:18:47,40727.51,26
11:18:47,40727.52,67
11:18:47,40727.53,92
11:18:47,40727.54,95
11:18:47,40727.55,92
11:18:47,40727.56,80
11:18:47,40727.57,30
11:18:47,40727.58,-19
11:18:47,40727.59,-78
11:18:47,40727.60,-121
11:18:47,40727.61,-153
11:18:47,40727.62,-175
11:18:47,40727.63,-163
11:18:47,40727.64,-155
11:18:47,40727.65,-142
11:18:47,40727.66,-126
11:18:47,40727.67,-121
11:18:47,40727.68,-100
11:18:47,40727.69,-86
11:18:47,40727.70,-78
11:18:47,40727.71,-76
11:18:47,40727.72,-84
11:18:47,40727.73,-66
11:18:47,40727.74,-58
11:18:47,40727.75,-44
11:18:47,40727.76,-41
11:18:47,40727.77,-47
11:18:47,40727.78,-46
11:18:47,40727.79,-42
11:18:47,40727.80,-33
11:18:47,40727.81,-17
11:18:47,40727.82,-10
11:18:47,40727.83,-1
11:18:47,40727.84,-4
11:18:47,40727.85,13
11:18:47,40727.86,55
11:18:47,40727.87,91
11:18:47,40727.88,124
11:18:47,40727.89,129
11:18:47,40727.90,126
11:18:47,40727.91,107
11:18:47,40727.92,67
11:18:47,40727.93,24
11:18:47,40727.94,-19
11:18:47,40727.95,-46
11:18:47,40727.96,-51
11:18:47,40727.97,-59
11:18:47,40727.98,-66
11:18:47,40727.99,-97
11:18:48,40728.00,-85
11:18:48,40728.01,99
11:18:48,40728.02,468
11:18:48,40728.03,869
11:18:48,40728.04,1052
11:18:48,40728.05,940
11:18:48,40728.06,720
11:18:48,40728.07,384
11:18:48,40728.08,-16
11:18:48,40728.09,-334
11:18:48,40728.10,-451
11:18:48,40728.11,-359
11:18:48,40728.12,-300
11:18:48,40728.13,-263
11:18:48,40728.14,-238
11:18:48,40728.15,-217
11:18:48,40728.16,-193
11:18:48,40728.17,-177
11:18:48,40728.18,-154
11:18:48,40728.19,-143
11:18:48,40728.20,-130
11:18:48,40728.21,-111
11:18:48,40728.22,-93
11:18:48,40728.23,-47
11:18:48,40728.24,-18
11:18:48,40728.25,5
11:18:48,40728.26,25
11:18:48,40728.27,39
11:18:48,40728.28,71
11:18:48,40728.29,72
11:18:48,40728.30,54
11:18:48,40728.31,-11
11:18:48,40728.32,-100
11:18:48,40728.33,-156
11:18:48,40728.34,-186
11:18:48,40728.35,-186
11:18:48,40728.36,-187
11:18:48,40728.37,-183
11:18:48,40728.38,-168
11:18:48,40728.39,-158
11:18:48,40728.40,-142
11:18:48,40728.41,-125
11:18:48,40728.42,-122
11:18:48,40728.43,-113
11:18:48,40728.44,-106
11:18:48,40728.45,-87
11:18:48,40728.46,-72
11:18:48,40728.47,-68
11:18:48,40728.48,-54
11:18:48,40728.49,-38
11:18:48,40728.50,-22
11:18:48,40728.51,-19
11:18:48,40728.52,-31
11:18:48,40728.53,-30
11:18:48,40728.54,-28
11:18:48,40728.55,-18
11:18:48,40728.56,-12
11:18:48,40728.57,-5
11:18:48,40728.58,10
11:18:48,40728.59,30
11:18:48,40728.60,64
11:18:48,40728.61,100
11:18:48,40728.62,133
11:18:48,40728.63,152
11:18:48,40728.64,152
11:18:48,40728.65,131
11:18:48,40728.66,99
11:18:48,40728.67,58
11:18:48,40728.68,14
11:18:48,40728.69,-24
11:18:48,40728.70,-43
11:18:48,40728.71,-47
11:18:48,40728.72,-57
11:18:48,40728.73,-77
11:18:48,40728.74,-95
11:18:48,40728.75,32
11:18:48,40728.76,394
11:18:48,40728.77,814
11:18:48,40728.78,1071
11:18:48,40728.79,1061
11:18:48,40728.80,876
11:18:48,40728.81,558
11:18:48,40728.82,140
11:18:48,40728.83,-216
11:18:48,40728.84,-377
11:18:48,40728.85,-377
11:18:48,40728.86,-310
11:18:48,40728.87,-281
11:18:48,40728.88,-245
11:18:48,40728.89,-221
11:18:48,40728.90,-189
11:18:48,40728.91,-175
11:18:48,40728.92,-168
11:18:48,40728.93,-151
11:18:48,40728.94,-133
11:18:48,40728.95,-107
11:18:48,40728.96,-87
11:18:48,40728.97,-80
11:18:48,40728.98,-50
11:18:48,40728.99,-14
11:18:49,40729.00,35
11:18:49,40729.01,75
11:18:49,40729.02,91
11:18:49,40729.03,97
11:18:49,40729.04,75
11:18:49,40729.05,50
11:18:49,40729.06,-3
11:18:49,40729.07,-69
11:18:49,40729.08,-139
11:18:49,40729.09,-178
11:18:49,40729.10,-186
11:18:49,40729.11,-179
11:18:49,40729.12,-175
11:18:49,40729.13,-165
11:18:49,40729.14,-156
11:18:49,40729.15,-130
11:18:49,40729.16,-105
11:18:49,40729.17,-98
11:18:49,40729.18,-96
11:18:49,40729.19,-90
11:18:49,40729.20,-75
11:18:49,40729.21,-65
11:18:49,40729.22,-70
11:18:49,40729.23,-59
11:18:49,40729.24,-49
11:18:49,40729.25,-37
11:18:49,40729.27,-29
11:18:49,40729.27,-35
11:18:49,40729.29,-32
11:18:49,40729.29,-37
11:18:49,40729.30,-27
11:18:49,40729.31,-18
11:18:49,40729.32,-12
11:18:49,40729.34,-7
11:18:49,40729.34,-8
11:18:49,40729.36,16
11:18:49,40729.36,56
11:18:49,40729.38,96
11:18:49,40729.38,126
11:18:49,40729.39,130
11:18:49,40729.40,115
11:18:49,40729.41,87
11:18:49,40729.43,41
11:18:49,40729.43,5
11:18:49,40729.45,-30
11:18:49,40729.45,-45
11:18:49,40729.46,-50
11:18:49,40729.47,-72
11:18:49,40729.48,-90
11:18:49,40729.49,-103
11:18:49,40729.50,109
11:18:49,40729.52,371
11:18:49,40729.52,742
11:18:49,40729.54,938
11:18:49,40729.54,1011
11:18:49,40729.55,822
11:18:49,40729.56,453
11:18:49,40729.57,26
11:18:49,40729.59,-257
11:18:49,40729.59,-366
11:18:49,40729.61,-342
11:18:49,40729.61,-297
11:18:49,40729.63,-262
11:18:49,40729.63,-213
11:18:49,40729.64,-180
11:18:49,40729.65,-162
11:18:49,40729.66,-147
11:18:49,40729.68,-135
11:18:49,40729.68,-114
11:18:49,40729.70,-108
11:18:49,40729.70,-102
11:18:49,40729.71,-91
11:18:49,40729.72,-71
11:18:49,40729.73,-26
11:18:49,40729.74,17
11:18:49,40729.75,53
11:18:49,40729.76,78
11:18:49,40729.77,81
11:18:49,40729.78,89
11:18:49,40729.79,75
11:18:49,40729.80,54
11:18:49,40729.81,-3
11:18:49,40729.82,-80
11:18:49,40729.83,-136
11:18:49,40729.84,-173
11:18:49,40729.85,-186
11:18:49,40729.86,-190
11:18:49,40729.87,-172
11:18:49,40729.88,-142
11:18:49,40729.89,-129
11:18:49,40729.90,-123
11:18:49,40729.91,-118
11:18:49,40729.92,-115
11:18:49,40729.93,-102
11:18:49,40729.94,-98
11:18:49,40729.95,-92
11:18:49,40729.96,-74
11:18:49,40729.97,-60
11:18:49,40729.98,-40
11:18:49,40729.99,-54
11:18:50,40730.00,-60
11:18:50,40730.01,-57
11:18:50,40730.02,-44
11:18:50,40730.03,-27
11:18:50,40730.04,-27
11:18:50,40730.05,-34
11:18:50,40730.06,-41
11:18:50,40730.07,-44
11:18:50,40730.08,-23
11:18:50,40730.09,-3
11:18:50,40730.10,38
11:18:50,40730.11,87
11:18:50,40730.12,123
11:18:50,40730.13,140
11:18:50,40730.14,133
11:18:50,40730.15,116
11:18:50,40730.16,83
11:18:50,40730.17,38
11:18:50,40730.18,0
11:18:50,40730.19,-33
11:18:50,40730.20,-52
11:18:50,40730.21,-65
11:18:50,40730.22,-80
11:18:50,40730.23,-87
11:18:50,40730.24,-108
11:18:50,40730.25,-62
11:18:50,40730.27,224
11:18:50,40730.27,642
11:18:50,40730.29,1003
11:18:50,40730.29,1034
11:18:50,40730.30,800
11:18:50,40730.31,524
11:18:50,40730.32,201
11:18:50,40730.34,-99
11:18:50,40730.34,-326
11:18:50,40730.36,-394
11:18:50,40730.36,-322
11:18:50,40730.38,-274
11:18:50,40730.38,-232
11:18:50,40730.39,-206
11:18:50,40730.40,-186
11:18:50,40730.41,-170
11:18:50,40730.43,-151
11:18:50,40730.43,-122
11:18:50,40730.45,-106
11:18:50,40730.45,-85
11:18:50,40730.46,-59
11:18:50,40730.47,-30
11:18:50,40730.48,4
11:18:50,40730.49,32
11:18:50,40730.50,58
11:18:50,40730.52,87
11:18:50,40730.52,96
11:18:50,40730.54,112
11:18:50,40730.54,95
11:18:50,40730.55,52
11:18:50,40730.56,-19
11:18:50,40730.57,-95
11:18:50,40730.59,-135
11:18:50,40730.59,-151
11:18:50,40730.61,-142
11:18:50,40730.61,-135
11:18:50,40730.63,-137
11:18:50,40730.63,-135
11:18:50,40730.64,-129
11:18:50,40730.65,-109
11:18:50,40730.66,-95
11:18:50,40730.68,-91
11:18:50,40730.68,-84
11:18:50,40730.70,-80
11:18:50,40730.70,-74
11:18:50,40730.71,-66
11:18:50,40730.72,-58
11:18:50,40730.73,-44
11:18:50,40730.74,-43
11:18:50,40730.75,-36
11:18:50,40730.76,-30
11:18:50,40730.77,-32
11:18:50,40730.79,-35
11:18:50,40730.79,-40
11:18:50,40730.80,-36
11:18:50,40730.81,-37
11:18:50,40730.82,-42
11:18:50,40730.83,-29
11:18:50,40730.84,0
11:18:50,40730.85,44
11:18:50,40730.86,78
11:18:50,40730.87,94
11:18:50,40730.88,108
11:18:50,40730.89,115
11:18:50,40730.90,115
11:18:50,40730.91,87
11:18:50,40730.92,34
11:18:50,40730.93,-11
11:18:50,40730.94,-45
11:18:50,40730.95,-50
11:18:50,40730.96,-47
11:18:50,40730.97,-62
11:18:50,40730.98,-79
11:18:50,40730.99,-111
11:18:51,40731.00,-19
11:18:51,40731.01,257
11:18:51,40731.02,668
11:18:51,40731.03,976
11:18:51,40731.04,1056
11:18:51,40731.05,969
11:18:51,40731.06,713
11:18:51,40731.07,321
11:18:51,40731.08,-144
11:18:51,40731.09,-396
11:18:51,40731.10,-444
11:18:51,40731.11,-358
11:18:51,40731.12,-318
11:18:51,40731.13,-285
11:18:51,40731.14,-256
11:18:51,40731.15,-227
11:18:51,40731.16,-202
11:18:51,40731.17,-190
11:18:51,40731.18,-166
11:18:51,40731.19,-153
11:18:51,40731.20,-136
11:18:51,40731.21,-119
11:18:51,40731.22,-98
11:18:51,40731.23,-66
11:18:51,40731.24,-36
11:18:51,40731.25,-6
11:18:51,40731.26,22
11:18:51,40731.27,43
11:18:51,40731.28,60
11:18:51,40731.29,49
11:18:51,40731.30,35
11:18:51,40731.31,5
11:18:51,40731.32,-45
11:18:51,40731.34,-111
11:18:51,40731.34,-174
11:18:51,40731.36,-193
11:18:51,40731.36,-181
11:18:51,40731.38,-168
11:18:51,40731.38,-159
11:18:51,40731.39,-163
11:18:51,40731.40,-157
11:18:51,40731.41,-141
11:18:51,40731.43,-129
11:18:51,40731.43,-107
11:18:51,40731.45,-96
11:18:51,40731.45,-87
11:18:51,40731.46,-81
11:18:51,40731.47,-82
11:18:51,40731.48,-65
11:18:51,40731.49,-60
11:18:51,40731.50,-49
11:18:51,40731.52,-32
11:18:51,40731.52,-24
11:18:51,40731.54,-17
11:18:51,40731.54,-24
11:18:51,40731.55,-16
11:18:51,40731.56,-1
11:18:51,40731.57,10
11:18:51,40731.59,22
11:18:51,40731.59,17
11:18:51,40731.61,33
11:18:51,40731.61,56
11:18:51,40731.63,99
11:18:51,40731.63,133
11:18:51,40731.64,151
11:18:51,40731.65,146
11:18:51,40731.66,128
11:18:51,40731.68,99
11:18:51,40731.68,63
11:18:51,40731.70,12
11:18:51,40731.70,-24
11:18:51,40731.71,-36
11:18:51,40731.72,-39
11:18:51,40731.73,-49
11:18:51,40731.74,-76
11:18:51,40731.75,-85
11:18:51,40731.77,-59
11:18:51,40731.77,188
11:18:51,40731.79,590
11:18:51,40731.79,966
11:18:51,40731.80,1071
11:18:51,40731.81,890
11:18:51,40731.82,530
11:18:51,40731.84,94
11:18:51,40731.84,-229
11:18:51,40731.86,-358
11:18:51,40731.86,-330
11:18:51,40731.88,-275
11:18:51,40731.88,-224
11:18:51,40731.89,-192
11:18:51,40731.90,-169
11:18:51,40731.91,-153
11:18:51,40731.92,-139
11:18:51,40731.93,-111
11:18:51,40731.94,-97
11:18:51,40731.95,-72
11:18:51,40731.96,-58
11:18:51,40731.97,-44
11:18:51,40731.98,-28
11:18:51,40731.99,-4
11:18:51,40732.00,38
11:18:52,40732.01,84
11:18:52,40732.02,107
11:18:52,40732.03,117
11:18:52,40732.04,109
11:18:52,40732.05,100
11:18:52,40732.06,74
11:18:52,40732.07,7
11:18:52,40732.08,-60
11:18:52,40732.09,-125
11:18:52,40732.10,-149
11:18:52,40732.11,-156
11:18:52,40732.12,-152
11:18:52,40732.13,-134
11:18:52,40732.14,-131
11:18:52,40732.15,-127
11:18:52,40732.16,-126
11:18:52,40732.17,-121
11:18:52,40732.18,-97
11:18:52,40732.19,-82
11:18:52,40732.20,-65
11:18:52,40732.21,-62
11:18:52,40732.22,-60
11:18:52,40732.23,-50
11:18:52,40732.24,-47
11:18:52,40732.25,-38
11:18:52,40732.26,-40
11:18:52,40732.27,-43
11:18:52,40732.28,-34
11:18:52,40732.29,-29
11:18:52,40732.30,-19
11:18:52,40732.31,-17
11:18:52,40732.32,-23
11:18:52,40732.33,-22
11:18:52,40732.34,-26
11:18:52,40732.35,1
11:18:52,40732.36,26
11:18:52,40732.37,66
11:18:52,40732.38,104
11:18:52,40732.39,131
11:18:52,40732.40,145
11:18:52,40732.41,134
11:18:52,40732.42,96
11:18:52,40732.43,54
11:18:52,40732.44,1
11:18:52,40732.45,-30
11:18:52,40732.46,-58
11:18:52,40732.47,-74
11:18:52,40732.48,-78
11:18:52,40732.49,-98
11:18:52,40732.50,-124
11:18:52,40732.51,-106
11:18:52,40732.52,70
11:18:52,40732.53,434
11:18:52,40732.54,807
11:18:52,40732.55,993
11:18:52,40732.56,896
11:18:52,40732.57,694
11:18:52,40732.58,405
11:18:52,40732.59,87
11:18:52,40732.60,-239
11:18:52,40732.61,-403
11:18:52,40732.62,-417
11:18:52,40732.63,-349
11:18:52,40732.64,-308
11:18:52,40732.65,-266
11:18:52,40732.66,-236
11:18:52,40732.67,-212
11:18:52,40732.68,-188
11:18:52,40732.69,-171
11:18:52,40732.70,-157
11:18:52,40732.71,-140
11:18:52,40732.72,-126
11:18:52,40732.73,-93
11:18:52,40732.74,-71
11:18:52,40732.75,-46
11:18:52,40732.76,-14
11:18:52,40732.77,13
11:18:52,40732.78,54
11:18:52,40732.79,67
11:18:52,40732.80,72
11:18:52,40732.81,55
11:18:52,40732.82,1
11:18:52,40732.83,-65
11:18:52,40732.84,-128
11:18:52,40732.85,-156
11:18:52,40732.86,-166
11:18:52,40732.87,-178
11:18:52,40732.88,-175
11:18:52,40732.89,-168
11:18:52,40732.90,-152
11:18:52,40732.91,-141
11:18:52,40732.92,-126
11:18:52,40732.93,-103
11:18:52,40732.95,-90
11:18:52,40732.95,-83
11:18:52,40732.96,-82
11:18:52,40732.96,-82
11:18:52,40732.98,-64
11:18:52,40732.98,-52
11:18:52,40733.00,-36
11:18:53,40733.01,-32
11:18:53,40733.02,-30
11:18:53,40733.03,-16
11:18:53,40733.04,-13
11:18:53,40733.05,-14
11:18:53,40733.05,-16
11:18:53,40733.07,-13
11:18:53,40733.07,0
11:18:53,40733.09,-1
11:18:53,40733.10,-5
11:18:53,40733.11,-7
11:18:53,40733.12,5
11:18:53,40733.13,46
11:18:53,40733.14,94
11:18:53,40733.14,130
11:18:53,40733.16,147
11:18:53,40733.16,121
11:18:53,40733.18,83
11:18:53,40733.19,40
11:18:53,40733.20,5
11:18:53,40733.21,-15
11:18:53,40733.21,-40
11:18:53,40733.23,-36
11:18:53,40733.23,-42
11:18:53,40733.25,-53
11:18:53,40733.26,-71
11:18:53,40733.27,34
11:18:53,40733.28,212
11:18:53,40733.29,509
11:18:53,40733.30,810
11:18:53,40733.30,1024
11:18:53,40733.32,1027
11:18:53,40733.32,736
11:18:53,40733.34,289
11:18:53,40733.35,-139
11:18:53,40733.36,-342
11:18:53,40733.37,-364
11:18:53,40733.38,-303
11:18:53,40733.39,-277
11:18:53,40733.39,-222
11:18:53,40733.41,-174
11:18:53,40733.41,-153
11:18:53,40733.43,-147
11:18:53,40733.45,-143
11:18:53,40733.45,-122
11:18:53,40733.46,-105
11:18:53,40733.47,-96
11:18:53,40733.48,-83
11:18:53,40733.49,-69
11:18:53,40733.50,-28
11:18:53,40733.51,16
11:18:53,40733.52,53
11:18:53,40733.53,83
11:18:53,40733.54,82
11:18:53,40733.55,81
11:18:53,40733.56,60
11:18:53,40733.57,30
11:18:53,40733.58,2
11:18:53,40733.59,-70
11:18:53,40733.60,-128
11:18:53,40733.61,-174
11:18:53,40733.62,-179
11:18:53,40733.63,-169
11:18:53,40733.64,-174
11:18:53,40733.65,-167
11:18:53,40733.66,-156
11:18:53,40733.67,-145
11:18:53,40733.68,-126
11:18:53,40733.69,-113
11:18:53,40733.70,-95
11:18:53,40733.71,-93
11:18:53,40733.72,-101
11:18:53,40733.73,-89
11:18:53,40733.74,-71
11:18:53,40733.75,-44
11:18:53,40733.76,-33
11:18:53,40733.77,-32
11:18:53,40733.78,-19
11:18:53,40733.79,-15
11:18:53,40733.80,-4
11:18:53,40733.81,-8
11:18:53,40733.82,-20
11:18:53,40733.83,-25
11:18:53,40733.84,-25
11:18:53,40733.85,-12
11:18:53,40733.86,-1
11:18:53,40733.87,7
11:18:53,40733.88,30
11:18:53,40733.89,55
11:18:53,40733.90,95
11:18:53,40733.91,132
11:18:53,40733.92,149
11:18:53,40733.93,140
11:18:53,40733.94,98
11:18:53,40733.95,51
11:18:53,40733.96,4
11:18:53,40733.97,-25
11:18:53,40733.98,-36
11:18:53,40733.99,-49
11:18:54,40734.00,-70
11:18:54,40734.01,-97
11:18:54,40734.02,-87
11:18:54,40734.03,174
11:18:54,40734.04,567
11:18:54,40734.05,948
11:18:54,40734.06,1059
11:18:54,40734.07,976
11:18:54,40734.08,741
11:18:54,40734.09,360
11:18:54,40734.10,-78
11:18:54,40734.11,-348
11:18:54,40734.12,-422
11:18:54,40734.13,-358
11:18:54,40734.14,-312
11:18:54,40734.15,-265
11:18:54,40734.16,-234
11:18:54,40734.17,-218
11:18:54,40734.18,-206
11:18:54,40734.19,-200
11:18:54,40734.20,-185
11:18:54,40734.21,-172
11:18:54,40734.22,-157
11:18:54,40734.23,-133
11:18:54,40734.24,-122
11:18:54,40734.25,-108
11:18:54,40734.26,-93
11:18:54,40734.27,-53
11:18:54,40734.28,6
11:18:54,40734.29,46
11:18:54,40734.30,65
11:18:54,40734.31,74
11:18:54,40734.32,74
11:18:54,40734.33,69
11:18:54,40734.34,26
11:18:54,40734.35,-31
11:18:54,40734.36,-101
11:18:54,40734.37,-155
11:18:54,40734.38,-165
11:18:54,40734.39,-167
11:18:54,40734.40,-156
11:18:54,40734.41,-150
11:18:54,40734.42,-143
11:18:54,40734.43,-126
11:18:54,40734.44,-120
11:18:54,40734.45,-110
11:18:54,40734.46,-109
11:18:54,40734.47,-111
11:18:54,40734.48,-100
11:18:54,40734.49,-99
11:18:54,40734.50,-77
11:18:54,40734.51,-57
11:18:54,40734.52,-40
11:18:54,40734.53,-26
11:18:54,40734.54,-36
11:18:54,40734.55,-37
11:18:54,40734.56,-38
11:18:54,40734.57,-33
11:18:54,40734.58,-18
11:18:54,40734.59,-19
11:18:54,40734.60,-11
11:18:54,40734.61,-10
11:18:54,40734.62,-6
11:18:54,40734.63,10
11:18:54,40734.64,43
11:18:54,40734.65,98
11:18:54,40734.66,137
11:18:54,40734.67,146
11:18:54,40734.68,142
11:18:54,40734.69,120
11:18:54,40734.70,100
11:18:54,40734.71,63
11:18:54,40734.72,15
11:18:54,40734.73,-16
11:18:54,40734.74,-41
11:18:54,40734.75,-41
11:18:54,40734.76,-56
11:18:54,40734.77,-78
11:18:54,40734.78,-90
11:18:54,40734.79,-3
11:18:54,40734.80,280
11:18:54,40734.81,705
11:18:54,40734.82,1010
11:18:54,40734.83,1074
11:18:54,40734.84,819
11:18:54,40734.85,412
11:18:54,40734.86,-52
11:18:54,40734.87,-321
11:18:54,40734.88,-384
11:18:54,40734.89,-323
11:18:54,40734.90,-273
11:18:54,40734.91,-233
11:18:54,40734.92,-190
11:18:54,40734.93,-155
11:18:54,40734.94,-131
11:18:54,40734.95,-113
11:18:54,40734.96,-97
11:18:54,40734.97,-97
11:18:54,40734.98,-95
11:18:54,40734.99,-91
11:18:55,40735.00,-73
11:18:55,40735.01,-45
11:18:55,40735.02,-15
11:18:55,40735.03,31
11:18:55,40735.04,63
11:18:55,40735.05,88
11:18:55,40735.06,93
11:18:55,40735.07,84
11:18:55,40735.09,76
11:18:55,40735.09,47
11:18:55,40735.11,-1
11:18:55,40735.11,-78
11:18:55,40735.13,-151
11:18:55,40735.13,-176
11:18:55,40735.14,-176
11:18:55,40735.15,-154
11:18:55,40735.16,-142
11:18:55,40735.18,-138
11:18:55,40735.18,-130
11:18:55,40735.20,-131
11:18:55,40735.20,-120
11:18:55,40735.21,-106
11:18:55,40735.22,-95
11:18:55,40735.23,-73
11:18:55,40735.24,-66
11:18:55,40735.25,-49
11:18:55,40735.27,-41
11:18:55,40735.27,-39
11:18:55,40735.29,-27
11:18:55,40735.29,-28
11:18:55,40735.30,-15
11:18:55,40735.31,-15
11:18:55,40735.32,-13
11:18:55,40735.34,-5
11:18:55,40735.34,-8
11:18:55,40735.36,-2
11:18:55,40735.36,2
11:18:55,40735.38,12
11:18:55,40735.38,33
11:18:55,40735.39,70
11:18:55,40735.40,117
11:18:55,40735.41,148
11:18:55,40735.43,146
11:18:55,40735.43,137
11:18:55,40735.44,97
11:18:55,40735.45,50
11:18:55,40735.46,-9
11:18:55,40735.47,-43
11:18:55,40735.48,-50
11:18:55,40735.49,-61
11:18:55,40735.50,-75
11:18:55,40735.51,-96
11:18:55,40735.52,-111
11:18:55,40735.53,-97
11:18:55,40735.54,121
11:18:55,40735.55,516
11:18:55,40735.56,919
11:18:55,40735.57,1067
11:18:55,40735.58,1008
11:18:55,40735.59,787
11:18:55,40735.60,538
11:18:55,40735.61,234
11:18:55,40735.62,-101
11:18:55,40735.63,-337
11:18:55,40735.64,-453
11:18:55,40735.64,-392
11:18:55,40735.66,-340
11:18:55,40735.66,-318
11:18:55,40735.68,-287
11:18:55,40735.69,-269
11:18:55,40735.70,-235
11:18:55,40735.71,-210
11:18:55,40735.71,-190
11:18:55,40735.73,-169
11:18:55,40735.73,-162
11:18:55,40735.75,-147
11:18:55,40735.76,-128
11:18:55,40735.77,-90
11:18:55,40735.78,-48
11:18:55,40735.79,-14
11:18:55,40735.80,16
11:18:55,40735.80,40
11:18:55,40735.82,51
11:18:55,40735.82,55
11:18:55,40735.84,23
11:18:55,40735.85,-26
11:18:55,40735.86,-91
11:18:55,40735.87,-139
11:18:55,40735.88,-159
11:18:55,40735.89,-183
11:18:55,40735.89,-189
11:18:55,40735.91,-182
11:18:55,40735.91,-163
11:18:55,40735.93,-148
11:18:55,40735.94,-148
11:18:55,40735.95,-143
11:18:55,40735.96,-125
11:18:55,40735.96,-108
11:18:55,40735.98,-83
11:18:55,40735.98,-78
11:18:55,40736.00,-79
11:18:56,40736.00,-79
11:18:56,40736.02,-75
11:18:56,40736.02,-54
11:18:56,40736.04,-48
11:18:56,40736.05,-40
11:18:56,40736.05,-43
11:18:56,40736.07,-43
11:18:56,40736.07,-28
11:18:56,40736.09,-18
11:18:56,40736.10,-5
11:18:56,40736.11,-3
11:18:56,40736.13,-4
11:18:56,40736.13,5
11:18:56,40736.14,11
11:18:56,40736.15,38
11:18:56,40736.16,73
11:18:56,40736.18,117
11:18:56,40736.18,153
11:18:56,40736.20,148
11:18:56,40736.20,115
11:18:56,40736.21,63
11:18:56,40736.22,18
11:18:56,40736.23,2
11:18:56,40736.24,-20
11:18:56,40736.25,-27
11:18:56,40736.27,-42
11:18:56,40736.27,-59
11:18:56,40736.29,-76
11:18:56,40736.29,-46
11:18:56,40736.30,194
11:18:56,40736.31,501
11:18:56,40736.32,808
11:18:56,40736.34,980
11:18:56,40736.34,1016
11:18:56,40736.36,863
11:18:56,40736.36,483
11:18:56,40736.38,-11
11:18:56,40736.38,-319
11:18:56,40736.39,-429
11:18:56,40736.40,-352
11:18:56,40736.41,-302
11:18:56,40736.43,-273
11:18:56,40736.43,-226
11:18:56,40736.45,-194
11:18:56,40736.45,-165
11:18:56,40736.46,-155
11:18:56,40736.47,-147
11:18:56,40736.48,-130
11:18:56,40736.49,-124
11:18:56,40736.50,-108
11:18:56,40736.52,-98
11:18:56,40736.52,-79
11:18:56,40736.54,-42
11:18:56,40736.54,-6
11:18:56,40736.55,44
11:18:56,40736.56,73
11:18:56,40736.57,83
11:18:56,40736.59,76
11:18:56,40736.59,56
11:18:56,40736.61,29
11:18:56,40736.61,-33
11:18:56,40736.62,-113
11:18:56,40736.63,-161
11:18:56,40736.64,-186
11:18:56,40736.65,-181
11:18:56,40736.66,-175
11:18:56,40736.67,-163
11:18:56,40736.68,-138
11:18:56,40736.69,-128
11:18:56,40736.70,-107
11:18:56,40736.71,-103
11:18:56,40736.72,-90
11:18:56,40736.73,-87
11:18:56,40736.74,-88
11:18:56,40736.75,-85
11:18:56,40736.76,-76
11:18:56,40736.77,-63
11:18:56,40736.78,-40
11:18:56,40736.79,-26
11:18:56,40736.80,-19
11:18:56,40736.81,-28
11:18:56,40736.82,-35
11:18:56,40736.83,-10
11:18:56,40736.84,1
11:18:56,40736.85,10
11:18:56,40736.86,3
11:18:56,40736.87,7
11:18:56,40736.88,25
11:18:56,40736.89,29
11:18:56,40736.89,54
11:18:56,40736.91,86
11:18:56,40736.91,134
11:18:56,40736.93,164
11:18:56,40736.94,161
11:18:56,40736.95,143
11:18:56,40736.96,105
11:18:56,40736.96,59
11:18:56,40736.98,10
11:18:56,40737.00,-28
11:18:56,40737.00,-46
11:18:57,40737.01,-61
11:18:57,40737.02,-83
11:18:57,40737.04,-95
11:18:57,40737.04,-111
11:18:57,40737.05,-104
11:18:57,40737.05,119
11:18:57,40737.07,545
11:18:57,40737.07,967
11:18:57,40737.09,1090
11:18:57,40737.10,885
11:18:57,40737.11,521
11:18:57,40737.12,158
11:18:57,40737.13,-112
11:18:57,40737.14,-273
11:18:57,40737.15,-314
11:18:57,40737.16,-301
11:18:57,40737.17,-239
11:18:57,40737.18,-205
11:18:57,40737.19,-186
11:18:57,40737.20,-153
11:18:57,40737.21,-134
11:18:57,40737.22,-118
11:18:57,40737.23,-106
11:18:57,40737.24,-99
11:18:57,40737.25,-74
11:18:57,40737.26,-58
11:18:57,40737.27,-39
11:18:57,40737.28,-12
11:18:57,40737.29,28
11:18:57,40737.30,64
11:18:57,40737.31,91
11:18:57,40737.32,101
11:18:57,40737.33,114
11:18:57,40737.34,100
11:18:57,40737.35,72
11:18:57,40737.36,13
11:18:57,40737.37,-55
11:18:57,40737.38,-117
11:18:57,40737.39,-164
11:18:57,40737.40,-173
11:18:57,40737.41,-166
11:18:57,40737.42,-149
11:18:57,40737.43,-133
